Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2021-03-30,1219.5078125,1232.4484785402813,1176.240046207622,1185.7034898821278,10546381
2021-03-31,1204.3221435546875,1221.8844893034448,1200.1406224277484,1216.6025678799429,8220987
2021-04-01,1219.419677734375,1225.0537493367353,1206.9191720368383,1214.8420550042574,5675155
2021-04-05,1241.16357421875,1254.4563888469693,1221.004218477717,1224.5254995692171,9479572
2021-04-06,1242.1759033203125,1255.3366477722484,1238.1263442942102,1252.6956870826855,5793571
2021-04-07,1259.033935546875,1263.2154565915005,1238.258399848928,1241.4715901438333,5879234
2021-04-08,1267.5291748046875,1277.9609489690665,1250.935158480307,1258.858041257452,5654434
2021-04-09,1268.5858154296875,1280.8662426063622,1258.902290571495,1280.8662426063622,6052712
2021-04-12,1255.1168212890625,1300.7174613927093,1245.6533769062062,1297.5922809609524,20384532
2021-04-13,1229.9393310546875,1263.4795076044609,1210.4402180499103,1261.498787247652,14855206
2021-04-15,1197.895751953125,1202.8695827405857,1162.022702611152,1172.850684415324,25342491
2021-04-16,1191.733642578125,1206.78709867639,1185.4393307483979,1201.6372462560596,10879878
2021-04-19,1199.4803466796875,1214.5777523320496,1172.8946118265376,1179.6290829339875,12508028
2021-04-20,1189.6207275390625,1213.9616035180388,1181.7419044237488,1213.9616035180388,8560766
2021-04-22,1189.400634765625,1201.4610863273435,1184.1627724101147,1193.3181242443113,6622446
2021-04-23,1174.1712646484375,1187.0239195967097,1171.7063248124512,1182.2701684621502,7316262
2021-04-26,1182.7542724609375,1189.5767541537984,1162.9030085508728,1172.8066110082514,7088606
2021-04-27,1187.11181640625,1191.0732573953699,1179.761164063076,1184.911015856739,3636115
2021-04-28,1193.7142333984375,1196.7953542073567,1183.6785612714787,1195.474873860677,4879234
2021-04-29,1194.0224609375,1205.1585346306288,1189.6649182780477,1204.278214298539,5412357
2021-04-30,1192.2618408203125,1209.472146593651,1184.8231768703517,1185.175326501452,8354677
2021-05-03,1190.2369384765625,1198.115761077516,1177.8683970034654,1180.3333364838204,4560337
2021-05-04,1170.2978515625,1192.7899711977664,1165.632110895416,1191.953709880542,4887060
2021-05-05,1180.9495849609375,1183.0623749987185,1168.8892408309257,1180.597435377813,3939788
2021-05-06,1198.64404296875,1201.3730142790157,1177.340335688776,1184.0307481639024,4810090
2021-05-07,1190.6771240234375,1208.723688040517,1187.1117842454348,1201.9012065218649,4991435
2021-05-10,1179.233154296875,1190.9854093423387,1175.271712767327,1188.3003893212533,7195348
2021-05-11,1171.398193359375,1180.5094866973957,1166.5123728573353,1176.900195068442,6420988
2021-05-12,1168.18505859375,1170.826019540081,1157.1810546507043,1170.826019540081,5241898
2021-05-14,1158.8533935546875,1168.0526955551552,1154.363782566234,1168.0526955551552,4824609
2021-05-17,1170.2978515625,1175.18356484798,1162.2869581655425,1162.2869581655425,5017129
2021-05-18,1179.629150390625,1183.6786021012647,1170.385787645027,1177.868509867654,5620150
2021-05-19,1176.98828125,1194.9907890147208,1173.6870800123877,1181.3898829001496,4435878
2021-05-20,1179.0128173828125,1187.6398903579711,1175.227397761446,1187.0237092386583,4490092
2021-05-21,1192.3939208984375,1195.0348819635503,1185.2192885126847,1186.2316784131742,4969733
2021-05-24,1186.7156982421875,1199.8764423547975,1184.1186891544971,1194.286430531544,4225371
2021-05-25,1198.64404296875,1204.2781141176345,1192.3497316257221,1195.4749115290554,4099340
2021-05-26,1230.02734375,1232.4482241903738,1199.0401170975963,1204.1899685422004,6850024
2021-05-27,1234.4290771484375,1246.7535607141913,1225.141655477,1236.1456586607087,15365391
2021-05-28,1236.8941650390625,1244.7729892781776,1229.015233338966,1241.0316277474617,4261312
2021-05-31,1240.186279296875,1247.0823823745798,1230.6207169632848,1247.0823823745798,4429904
2021-06-01,1234.3580322265625,1246.6375894033954,1226.750137806195,1245.7477695679897,4791325
2021-06-02,1226.750244140625,1238.584783804985,1214.604180610402,1228.6188442328298,9272276
2021-06-03,1236.5382080078125,1244.858002094692,1225.3264993342227,1235.1589437566838,5115645
2021-06-04,1232.97900390625,1242.9894780877164,1225.8604444883183,1240.3644441299962,4194328
2021-06-07,1236.5382080078125,1238.6292629848542,1225.5489543024312,1237.7394431120204,5154576
2021-06-08,1257.270751953125,1265.1012090745428,1241.7879754503242,1242.1883508831102,7360630
2021-06-09,1259.3619384765625,1267.9931466228882,1249.8408019576455,1257.671259223617,5394317
2021-06-10,1267.3702392578125,1271.5523483900142,1262.6541514103778,1267.103249900196,3496575
2021-06-11,1287.4803466796875,1291.6624564744493,1271.952925317914,1272.531329937339,6140828
2021-06-14,1300.738525390625,1314.26374184493,1293.3084437450773,1308.9248234623508,7132294
2021-06-15,1311.50537109375,1313.3739708729092,1301.8063139478768,1302.6961337113407,5403104
2021-06-16,1317.46728515625,1325.3421693256153,1305.810666518263,1310.43768641987,7661710
2021-06-17,1330.547607421875,1337.0877613114858,1312.5731820594183,1312.5731820594183,7677951
2021-06-18,1337.666259765625,1348.7890081884066,1323.518102047729,1342.7381895981773,13533974
2021-06-21,1334.9967041015625,1339.8907130555006,1320.6705182672051,1328.500976041739,5454052
2021-06-22,1345.2742919921875,1353.8165419297245,1336.5985473358169,1343.361157343842,6427862
2021-06-23,1337.53271484375,1356.975256632698,1333.528525561883,1356.975256632698,5529809
2021-06-24,1387.4068603515625,1395.904682103593,1344.6955139031338,1349.8565117138808,10785137
2021-06-25,1400.75439453125,1404.1357534821677,1372.9920580627281,1398.7968342674067,9780240
2021-06-28,1398.618896484375,1406.0488705757884,1388.6528489007708,1399.5976766042195,5019178
2021-06-29,1390.8331298828125,1400.2651997208347,1387.4072361453655,1389.0089555192524,5913567
2021-06-30,1406.627197265625,1415.7033158675802,1398.8412739382577,1398.8412739382577,6058722
2021-07-01,1388.474853515625,1403.1123459447122,1387.27361849601,1403.1123459447122,4814317
2021-07-02,1395.0596923828125,1396.5278083315611,1372.636165574309,1387.1846993165,5166064
2021-07-05,1404.98095703125,1410.3644103739707,1389.053269198572,1396.2607879943475,4058338
2021-07-06,1390.076416015625,1411.921535049465,1385.5383568645227,1400.309343479352,4089574
2021-07-07,1392.2120361328125,1397.50652911051,1374.46017458664,1393.5023400140276,4797120
2021-07-08,1388.7862548828125,1402.356006852675,1378.3308722175086,1395.2374484422553,3326813
2021-07-09,1390.6993408203125,1396.928079212835,1380.110463828909,1384.5595626807105,3436594
2021-07-12,1377.3077392578125,1404.135831527272,1364.7613001298819,1397.5067165820512,4588982
2021-07-13,1374.72705078125,1384.9155526207576,1367.030196440079,1384.9155526207576,4456160
2021-07-14,1403.156982421875,1408.406941407783,1368.6319278283077,1382.7800855630126,5657716
2021-07-15,1406.627197265625,1420.9087400251894,1384.5596225581112,1386.2503019190274,10021355
2021-07-16,1384.0703125,1401.1549196596945,1378.8648878373513,1400.3540600299193,6265593
2021-07-19,1371.8350830078125,1381.801129510059,1368.1424178936406,1374.5045422926073,5669162
2021-07-20,1379.2652587890625,1386.072293532128,1368.5428864837877,1368.8098758786696,5069939
2021-07-22,1414.9915771484375,1417.349621633581,1389.3648289179616,1389.3648289179616,7854575
2021-07-23,1415.2139892578125,1422.3770827631295,1410.409048786803,1413.5234183768378,4179719
2021-07-26,1427.1820068359375,1434.0781103240706,1418.4617292994851,1418.4617292994851,4586710
2021-07-27,1425.98095703125,1431.9872414945648,1421.8432726768472,1428.1609723882148,5892859
2021-07-28,1428.6947021484375,1430.4743418144471,1410.8093452291575,1428.249792231935,4686788
2021-07-29,1438.8387451171875,1441.5082047556239,1423.800767429878,1423.800767429878,4660873
2021-07-30,1433.0548095703125,1444.5335068880067,1429.184115105897,1432.6098996635847,6234257
2021-08-02,1451.7857666015625,1454.633146961414,1440.7964034457334,1448.1374179509676,5553389
2021-08-03,1472.8297119140625,1475.8996554431062,1455.389265292903,1465.5332328913128,5513668
2021-08-04,1467.5352783203125,1494.8082764158198,1458.4591599744758,1485.1981793032805,6740391
2021-08-05,1471.3616943359375,1482.4399083057124,1465.5778651618755,1467.7578804023244,5420536
2021-08-06,1468.3804931640625,1477.679174629946,1462.863654218039,1474.43131085115,3754855
2021-08-09,1480.0374755859375,1483.73014125567,1464.999497628351,1477.9908463781162,5018477
2021-08-10,1492.4503173828125,1494.8973219276345,1478.0352795124588,1484.2194839138658,6846517
2021-08-11,1492.71728515625,1498.456579557271,1484.2194624118335,1490.2702806468778,4899639
2021-08-12,1503.439697265625,1509.5794763648796,1489.5585284024805,1494.1411226602154,5659579
2021-08-13,1523.549560546875,1532.7147487919517,1504.9524118847114,1510.0243417706486,5612790
2021-08-16,1516.6090087890625,1530.44564260102,1503.8845411944826,1519.5453491889418,4564109
2021-08-17,1549.7547607421875,1556.205954643305,1500.7257088178133,1516.164061463956,9510390
2021-08-18,1542.4581298828125,1562.078700442846,1536.7188354684106,1538.4984751157394,6686090
2021-08-20,1542.0130615234375,1552.7354327450637,1527.0196207594406,1527.0196207594406,6206972
2021-08-23,1547.17431640625,1559.9877444028339,1541.1680322160316,1544.504856766153,6189051
2021-08-24,1531.246337890625,1563.413344476915,1523.9942850011782,1557.184606052704,7602939
2021-08-25,1544.3267822265625,1554.4262151336206,1528.710401441141,1528.710401441141,6153253
2021-08-26,1537.3416748046875,1553.6254211203336,1530.4901055710045,1542.9475831744894,5302248
2021-08-27,1520.524169921875,1537.3416778231317,1517.3207316353644,1534.9392077288335,6698514
2021-08-30,1510.9586181640625,1529.2888850881866,1504.151474684652,1515.4077173505289,6559667
2021-08-31,1518.4329833984375,1526.0409862826573,1500.1027168908208,1512.8271837232185,12255438
2021-09-01,1492.8951416015625,1521.1469197245544,1488.8019923220322,1521.1469197245544,7801974
2021-09-02,1502.9947509765625,1507.6218795661478,1479.4590583890802,1492.539367293398,6830050
2021-09-03,1513.2720947265625,1517.988074588119,1498.8125226886418,1509.1789452891753,5339139
2021-09-06,1539.744140625,1541.1678305226144,1512.1151935175735,1517.276191594575,4876026
2021-09-07,1518.6109619140625,1543.7483709085054,1516.2529177532997,1539.3882322260613,3520341
2021-09-08,1506.6873779296875,1513.4499866926615,1497.5221905318458,1513.4499866926615,4584896
2021-09-09,1505.2191162109375,1508.155564929437,1496.8103627488554,1500.1471869196148,3331674
2021-09-13,1505.4859619140625,1514.028209251846,1490.6259078527967,1497.5665449138153,4662374
2021-09-14,1500.36962890625,1509.089797491508,1493.6514461855788,1509.089797491508,4945167
2021-09-15,1522.8818359375,1526.1296994681268,1503.973167885879,1506.6871613368085,4062344
2021-09-16,1514.69580078125,1529.8227378429513,1505.0857031997,1526.2189240947241,3246568
2021-09-17,1504.9522705078125,1528.7104157088386,1498.8569179841036,1510.024199917287,7454864
2021-09-20,1501.88232421875,1519.5452254836232,1493.0730864950874,1499.3463595187543,5660743
2021-09-21,1529.11083984375,1536.4963878637336,1499.0349948323485,1512.693707466829,4672222
2021-09-22,1527.731689453125,1547.3077257336527,1524.3059048281496,1527.8206497121014,4553892
2021-09-23,1550.5555419921875,1552.7355570624668,1531.4688420353173,1541.1678996173023,3826090
2021-09-24,1569.5086669921875,1590.9978373584784,1559.3646993251812,1564.3032427719265,8280446
2021-09-27,1531.5133056640625,1574.0911595675952,1528.7993119407154,1573.868704627012,5045337
2021-09-28,1501.2149658203125,1521.5918610046667,1490.4481679431676,1521.5918610046667,6557197
2021-09-29,1505.797607421875,1513.9394805910563,1472.6518187520774,1476.4335530298395,7792548
2021-09-30,1490.6260986328125,1515.3631327387895,1486.088039336983,1515.3631327387895,6914031
2021-10-01,1481.6834716796875,1493.9629198300943,1478.2131527121837,1481.638937241155,5733906
2021-10-04,1493.784912109375,1502.0157448343261,1481.905840116939,1488.2235386465702,2947154
2021-10-05,1506.2872314453125,1515.3188169012506,1479.7705538983537,1486.8891133879429,4373310
2021-10-06,1489.1580810546875,1520.7021518744143,1485.9991770803229,1514.5623730713419,4271698
2021-10-07,1504.6851806640625,1516.4307577863626,1491.9162891164272,1501.125901703296,5476108
2021-10-08,1533.9158935546875,1540.7230369842214,1511.2700223097372,1517.3652664264184,4738376
2021-10-11,1504.6409912109375,1539.3885034805146,1480.3933977312588,1496.677146158512,8840633
2021-10-12,1499.4798583984375,1502.9056429059303,1478.8805082946456,1492.227805300915,7439300
2021-10-13,1520.8800048828125,1524.839768285372,1494.9418438218438,1509.089892174887,7104171
2021-10-14,1526.70849609375,1587.082754690168,1511.0921133732145,1560.7441073282457,19655776
2021-10-18,1594.6905517578125,1600.7857955699135,1548.2864281776817,1548.2864281776817,13438109
2021-10-19,1621.385009765625,1632.374261483496,1585.92571597046,1614.132957389513,10324260
2021-10-20,1603.7666015625,1644.3868947949425,1596.38116282424,1627.836269201316,5876115
2021-10-21,1560.432373046875,1614.1329714022113,1554.3815555051872,1614.1329714022113,8779629
2021-10-22,1530.312255859375,1568.9303513205284,1518.9225180752499,1557.095812221997,7369809
2021-10-25,1519.4119873046875,1539.1659452933711,1501.3040657577042,1532.3143756306038,5905209
2021-10-26,1529.421142578125,1549.9786248274681,1522.419103935256,1535.1216613849867,5871709
2021-10-27,1552.0882568359375,1556.7563923180637,1527.132103632975,1534.2688202556412,5090259
2021-10-28,1529.60107421875,1548.318219941341,1518.9632814339595,1543.470586262013,5329972
2021-10-29,1497.1488037109375,1537.4108857345927,1491.1342188619528,1525.202109131994,5875091
2021-11-01,1526.1446533203125,1532.5631615525838,1504.5547869181817,1505.901345498359,3636806
2021-11-02,1524.2144775390625,1531.8897952602304,1513.8459332272816,1521.611109181932,3471772
2021-11-03,1528.34423828125,1541.764897157092,1525.2022677473385,1534.1793264156572,3530713
2021-11-04,1533.90966796875,1541.3606690256308,1530.5882007505536,1539.5652576464513,483407
2021-11-08,1559.763671875,1562.9056418615107,1528.792824865108,1553.0308790467627,5245903
2021-11-09,1564.252197265625,1570.9849900802546,1549.4400530734397,1557.294978023841,4016134
2021-11-10,1562.142822265625,1571.8379794813898,1545.8045104068156,1549.4402628522469,4780368
2021-11-11,1555.993408203125,1561.7835664122908,1534.179114814545,1555.679123526493,4731349
2021-11-12,1598.095947265625,1600.4748897397444,1560.2577324803435,1564.7013327072332,5069009
2021-11-15,1604.3348388671875,1615.8703357362158,1593.8765450553617,1599.801381036417,4354074
2021-11-16,1608.9581298828125,1623.904843607028,1595.2231874741956,1606.8933627342767,6034233
2021-11-17,1604.6041259765625,1617.665788691909,1598.544612062206,1609.1825130450993,4732492
2021-11-18,1597.377685546875,1606.3995628785876,1579.0644657331543,1599.3525944279756,4326924
2021-11-22,1579.423828125,1602.7641822010582,1572.0177542354813,1601.5073719880065,6621839
2021-11-23,1559.22509765625,1568.5163300051972,1535.0767917063313,1557.6091835159034,8436160
2021-11-24,1522.5089111328125,1562.4568159355308,1515.3272653255822,1562.0079630725788,7333061
2021-11-25,1546.208251953125,1549.619467713962,1523.3615771376922,1526.0996232361942,4476260
2021-11-26,1518.6041259765625,1542.572828384158,1511.7366542942677,1528.389141676943,4494181
2021-11-29,1522.8232421875,1536.872360153446,1498.4056877753633,1518.0205379786664,3942776
2021-11-30,1537.4556884765625,1552.9411117960724,1526.1446185772156,1530.1842942257836,14808963
2021-12-01,1539.4754638671875,1563.7135167756164,1537.7698011903226,1539.5652125168729,5193264
2021-12-02,1569.4139404296875,1571.4337781908582,1536.2885792298446,1539.5652268479416,5559574
2021-12-03,1558.01318359375,1603.8859233041183,1555.3200664727906,1589.9265557271913,6754012
2021-12-06,1521.880615234375,1556.5768551113895,1518.4692895209917,1553.030961200896,3991449
2021-12-07,1536.55810546875,1548.452706939299,1520.7135766875624,1527.0872657475893,4202122
2021-12-08,1573.992431640625,1579.782699760564,1555.3650364192983,1555.724140653463,3029169
2021-12-09,1583.0592041015625,1588.4006192094105,1563.8034590731309,1579.0644572385977,2082171
2021-12-10,1579.288818359375,1583.3284941772615,1567.394217340042,1579.962097662356,1823469
2021-12-13,1566.182373046875,1590.1510729588513,1560.930816277759,1586.2910039483113,4040584
2021-12-14,1572.9151611328125,1582.6552466615897,1535.3910167263787,1553.8389138318717,4768144
2021-12-15,1556.80126953125,1569.144723607344,1545.1310947683974,1566.4965354752162,3053149
2021-12-16,1590.37548828125,1595.7617227930966,1578.166711971042,1582.3410656343676,4481031
2021-12-17,1634.5872802734375,1653.5737763320017,1621.9296527621304,1633.8242524018692,18887243
2021-12-20,1614.8829345703125,1642.4873870491053,1604.469569535608,1617.3964449810487,5773891
2021-12-21,1626.28369140625,1649.983144782225,1616.7680325096776,1616.7680325096776,5353584
2021-12-22,1638.043701171875,1642.0385576629037,1626.9570566497555,1638.3130567405199,4156428
2021-12-23,1667.577880859375,1671.1687032167738,1640.1081117419144,1643.9233604966505,4112933
2021-12-24,1672.874755859375,1683.8716518933313,1664.3465507718172,1681.3580318237075,3780347
2021-12-27,1675.2535400390625,1682.7493608340567,1656.3119713909696,1669.7326279815125,2647733
2021-12-28,1694.86865234375,1701.9605505069624,1686.2506980620387,1688.3153557762882,3340933
2021-12-29,1692.6689453125,1700.0750169824125,1684.4549166346821,1690.8286048824498,3236635
2021-12-30,1699.2222900390625,1714.4384680998746,1682.6147338295473,1691.7264690178984,4584738
2021-12-31,1694.6441650390625,1704.1598248331377,1680.1911232252733,1696.6640031380364,4619420
2022-01-03,1704.249267578125,1718.253563550426,1694.6438608427336,1694.6438608427336,3329616
2022-01-04,1704.8779296875,1711.6107229414722,1685.8914307946536,1704.2494699005285,3921999
2022-01-05,1655.9527587890625,1708.244113204707,1651.778405575721,1705.6407448879727,6995719
2022-01-06,1631.8497314453125,1641.0062872454457,1615.8705235458438,1641.0062872454457,6449205
2022-01-07,1628.70751953125,1648.1876896772642,1621.9747266812612,1629.739793435008,4834389
2022-01-10,1661.4288330078125,1678.6199191698154,1627.5404426546881,1629.3358540641252,7857560
2022-01-11,1665.78271484375,1678.7096991495666,1660.8902624950238,1665.2441133275113,5142287
2022-01-12,1685.3975830078125,1695.7661280475315,1669.7326618149332,1677.7222647477881,5362535
2022-01-13,1702.7684326171875,1716.862370070224,1675.4332248182886,1710.1295764621054,14277630
2022-01-14,1731.988525390625,1735.2651732163426,1688.5844753336473,1689.4821810621609,7688506
2022-01-17,1741.1002197265625,1754.0272038314308,1733.020868358922,1740.2474431377093,5262464
2022-01-18,1724.2684326171875,1746.0377984851907,1715.9197247602908,1725.480313542678,3690315
2022-01-19,1676.0616455078125,1720.0043002642583,1672.2912154253556,1720.0043002642583,5747770
2022-01-20,1637.1461181640625,1658.9604141970246,1629.7849740122826,1655.3695907896717,5533463
2022-01-21,1603.032958984375,1623.0518391075366,1594.3252578843944,1611.381665485635,8252758
2022-01-24,1559.135498046875,1587.7274062411818,1551.235643068328,1584.450758110879,7116712
2022-01-25,1545.9840087890625,1562.0080348157867,1526.548657013934,1549.978755619526,9137653
2022-01-27,1506.8887939453125,1534.8074198145066,1494.6800181163808,1527.8951296300781,11231734
2022-01-28,1513.7113037109375,1550.8315219794274,1507.6967193693058,1509.0432779159291,10998502
2022-01-31,1558.5965576171875,1570.5360869932047,1539.8794161078179,1542.2583580762077,8788872
2022-02-01,1590.7794189453125,1597.9161353795928,1557.2500236065903,1585.4380043158844,5119935
2022-02-02,1604.289794921875,1609.406783035397,1590.7344611033814,1605.9954576263822,4253717
2022-02-03,1560.7064208984375,1597.0185757090092,1556.6218157838234,1597.0185757090092,3832922
2022-02-04,1562.9954833984375,1574.530980546349,1535.2115338427761,1554.826382864696,4700077
2022-02-07,1539.5653076171875,1554.8263048355502,1521.9702974467775,1546.0287449587365,4310209
2022-02-08,1541.6302490234375,1548.542540006406,1522.5090712178926,1535.0769527020025,6053401
2022-02-09,1559.584228515625,1564.701107408803,1548.5424040620683,1557.5194614769207,3867244
2022-02-10,1588.580078125,1592.4402566950537,1569.8629350970984,1576.0571267076214,4334630
2022-02-11,1545.2657470703125,1567.3492862638898,1537.769926089788,1562.00798096686,7551371
2022-02-14,1510.12060546875,1542.7522979398288,1506.5747115034765,1517.1227543219873,7459637
2022-02-15,1560.437255859375,1568.0677558880272,1517.5268706884826,1525.2022998447162,4669915
2022-02-16,1555.993408203125,1575.8775027443555,1550.2031404107388,1560.4370077977667,5350642
2022-02-17,1548.363037109375,1570.0874740490895,1544.3233609325764,1565.5989449637575,3937950
2022-02-18,1532.338623046875,1546.2979898070087,1529.2415823722724,1535.0766691262613,5602215
2022-02-21,1553.659423828125,1559.5843699257287,1518.4693994044533,1526.9976047218297,5120890
2022-02-22,1556.935791015625,1571.8826121857755,1518.065201649821,1526.0098748318906,8878515
2022-02-23,1564.5665283203125,1578.3912195278601,1556.0832523614588,1570.9851466934483,5478811
2022-02-24,1506.48486328125,1539.5203677498448,1499.6173926642882,1517.212402711859,13592379
2022-02-25,1521.252197265625,1551.3702701049137,1505.4525974086314,1539.5654171471692,9737281
2022-02-28,1540.1038818359375,1551.2803835859368,1494.6799951900482,1510.1204894452117,15076542
2022-03-02,1528.613525390625,1539.0268910626946,1518.0205528032943,1535.0769635089493,6771489
2022-03-03,1544.8170166015625,1556.532121220316,1531.0821834995784,1544.233485910162,7344147
2022-03-04,1547.016357421875,1558.4171765738909,1509.043360495801,1521.8356673887606,9074499
2022-03-07,1561.8734130859375,1571.8828546653579,1522.5090357009976,1523.4067415003497,9742588
2022-03-08,1596.3004150390625,1615.8704453774808,1542.66249331056,1542.66249331056,10984500
2022-03-09,1627.8546142578125,1644.2377433339334,1607.79091371685,1607.79091371685,10193515
2022-03-10,1639.1209716796875,1656.042703365668,1625.0269254755779,1656.042703365668,6547182
2022-03-11,1635.619873046875,1644.058328995704,1625.7451098177226,1628.438227062037,4758657
2022-03-14,1697.2923583984375,1701.1525372767376,1644.1931465505527,1644.1931465505527,10289724
2022-03-15,1651.1502685546875,1695.1826708755325,1642.8015610504856,1695.1826708755325,7140443
2022-03-16,1696.125244140625,1700.2097395006322,1659.8579103906748,1674.2212022058457,5233979
2022-03-17,1664.885009765625,1726.5574586044008,1645.5395172103943,1726.5574586044008,17731459
2022-03-21,1663.4937744140625,1693.8810937888873,1652.766124367728,1670.6304916817223,8362085
2022-03-22,1694.3299560546875,1696.663969227985,1650.8809732329441,1660.755737075012,5709382
2022-03-23,1680.8641357421875,1705.640790572813,1667.0394463651126,1702.9476735350665,6192824
2022-03-24,1693.7012939453125,1700.7931908651096,1666.2764506640567,1666.2764506640567,3784303
2022-03-25,1684.58984375,1700.2547659493473,1667.937357515252,1698.4593543696753,3438588
2022-03-28,1682.2110595703125,1688.4950006896763,1663.1348097436726,1675.119161247526,4008555
2022-03-29,1693.0731201171875,1696.1253417201522,1670.226551592587,1682.2109019736959,3917785
2022-03-30,1709.1868896484375,1722.6974055786316,1701.1524666865591,1714.6180534941045,7795839
2022-03-31,1711.7901611328125,1717.3110733270107,1700.4341616533945,1705.640898756571,5399145
2022-04-01,1708.8277587890625,1714.8872723694526,1686.1606894698257,1693.8360075883895,6171518
2022-04-04,1690.3350830078125,1699.3570700816317,1681.4029541800826,1696.43952624763,7364074
2022-04-05,1670.7200927734375,1696.3047057811573,1667.1741990144267,1691.0980783575872,5472024
2022-04-06,1641.769287109375,1667.4885810841974,1635.7547018749615,1665.2443165066952,5407453
2022-04-07,1625.7449951171875,1641.1406695276235,1622.6479543380187,1634.7669810824043,5797544
2022-04-08,1628.976806640625,1649.9831427798194,1623.0519706996265,1636.517556739723,5131446
2022-04-11,1585.84228515625,1628.4383831535165,1582.251461819638,1628.4383831535165,8248407
2022-04-12,1564.2073974609375,1577.7179133258371,1551.011166286609,1577.7179133258371,6456184
2022-04-13,1569.683349609375,1577.7177718117732,1554.8262764028398,1575.4285784375936,6257693
2022-04-18,1455.540283203125,1481.2146485276237,1427.3522976720737,1441.2667383097576,30523965
2022-04-19,1402.2164306640625,1469.2301891678217,1391.4439612863616,1469.2301891678217,17044923
2022-04-20,1425.287353515625,1433.007710513435,1403.114065665019,1413.8865344992996,10678747
2022-04-21,1453.2059326171875,1460.7465723201449,1426.6786871446875,1431.8404945702541,7766514
2022-04-22,1423.267578125,1445.9346489594298,1420.5296412592907,1440.2342392008813,8134245
2022-04-25,1401.4083251953125,1411.9115474766672,1395.1243853901856,1411.9115474766672,7000570
2022-04-26,1419.2725830078125,1429.147344812421,1406.3007806523135,1415.8612578238474,5345435
2022-04-27,1393.9576416015625,1411.8668288833383,1391.7581965918794,1411.8668288833383,8819356
2022-04-28,1420.7093505859375,1437.9453697998335,1398.132025043332,1409.3982780418676,9245177
2022-04-29,1407.1988525390625,1433.9056016437141,1401.1393380363265,1427.352305088943,9831395
2022-05-02,1383.364501953125,1393.9125440673035,1374.387444834675,1392.2518104170338,7072627
2022-05-04,1378.4720458984375,1409.3979637538907,1373.6244131510482,1388.9751588651002,6220959
2022-05-05,1422.9981689453125,1426.8134180541488,1398.1316560624994,1400.465778478004,6144870
2022-05-06,1385.025146484375,1402.0815539119405,1378.0231081324582,1391.443763827706,6171472
2022-05-09,1409.7122802734375,1424.4796064245756,1366.4429045725087,1382.466931176316,6832202
2022-05-10,1394.1368408203125,1408.634808634731,1387.897830536595,1398.6253689620391,6212545
2022-05-11,1370.5721435546875,1391.3988714459604,1356.9718806196374,1391.3988714459604,7846080
2022-05-12,1354.4583740234375,1371.2454264087073,1350.4186984628227,1359.126399726863,7034979
2022-05-13,1350.5086669921875,1372.8166348589282,1344.8530764532477,1363.8845057206029,6723761
2022-05-16,1336.7735595703125,1357.196364606125,1327.3925786728635,1355.5356309484275,6145331
2022-05-17,1363.121337890625,1369.0013547558183,1329.4125506103449,1341.9804318999065,6516378
2022-05-18,1354.8173828125,1391.1744632386558,1351.3164182898859,1366.30805947183,6594126
