Price,Close,High,Low,Open,Volume
Ticker,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS
Date,,,,,
2021-06-18,596.26513671875,602.2355467491625,584.3144516703923,596.5442859720246,27096150
2021-06-21,599.1008911132812,600.9620853007259,586.4743655992354,587.7379807342062,12719620
2021-06-22,589.3836059570312,606.2517161221497,587.7379468803019,602.4313955523095,15406110
2021-06-23,589.26611328125,599.0029751544218,587.8359292985649,592.7337459392389,12382150
2021-06-24,592.0089111328125,598.3173017037266,588.8155249417871,590.3828622255011,10824210
2021-06-25,595.1630249023438,598.2192572987283,590.6962191085669,593.3214413060873,9619940
2021-06-28,591.3673095703125,599.2674903878302,589.2073556407207,597.5336441244217,8284810
2021-06-29,592.8709716796875,601.221773988704,587.9437986260888,591.6563225702614,13100790
2021-06-30,589.2905883789062,599.9824998942308,587.7379590800629,592.63577540573,12257940
2021-07-01,584.5202026367188,591.6562957247111,581.8606616895337,591.6562957247111,11206010
2021-07-02,587.5177001953125,590.6767684497585,584.3096059374476,587.7380780594611,8112980
2021-07-05,594.8594360351562,597.136872922257,588.3306082479202,590.5787491128987,8631790
2021-07-06,607.5643310546875,621.3174380379475,592.9296529749358,593.1255775923114,34913930
2021-07-07,607.192138671875,615.753512994774,603.4501994085765,609.2884186413538,19479250
2021-07-08,600.24560546875,610.3612196283884,596.5760686560756,606.3483056255141,11305600
2021-07-09,602.0460815429688,605.4653620503459,594.6776631964466,596.8312865262797,14475440
2021-07-12,603.3607177734375,608.2026713902306,598.8523202959744,605.8577178347747,9787400
2021-07-13,603.8267822265625,610.7634928576776,602.4237503849223,606.8389081646163,10021270
2021-07-14,601.8252563476562,606.5445669731992,600.4614488155066,603.4048872900925,7765740
2021-07-15,601.4131469726562,606.0735913413147,598.6954127674904,601.8252714862396,8709900
2021-07-16,600.9961547851562,607.3294699837195,598.2244049202228,600.952019975813,9631210
2021-07-19,590.1986694335938,600.7558122316335,582.3102754658732,597.3218004976309,12905320
2021-07-20,582.982421875,591.4300772907145,575.7366467436445,590.6500827364656,14018370
2021-07-22,607.8740234375,612.6277078904516,580.9513694610494,581.8196934248165,34885910
2021-07-23,606.4366455078125,610.763473646676,602.4237314362393,607.2313714877837,9537390
2021-07-26,604.6264038085938,608.1438343111972,601.4425893457949,603.4048816438236,7335020
2021-07-27,611.3964233398438,620.7712689438503,605.8578333761689,606.3484065206029,20685280
2021-07-28,614.393798828125,616.55233257293,604.0917631175884,613.9914953270124,11491530
2021-07-29,627.943359375,630.8769767928892,614.5948851176885,617.1360201203568,14846640
2021-07-30,611.0677490234375,629.5868861728572,609.5076999952157,629.5868861728572,14068850
2021-08-02,608.3597412109375,616.5474380880366,605.3672570226361,615.1787198593076,10124350
2021-08-03,621.251953125,622.2429203499254,608.8992963494693,609.7823518666768,10917100
2021-08-04,623.9255981445312,635.5325750893696,619.5938589943536,622.3410565268675,16320910
2021-08-05,613.0447387695312,623.5675087098167,611.4503760583112,623.4203726978926,8665670
2021-08-06,610.69482421875,618.073062831603,609.3898830005444,616.650388859738,7297890
2021-08-09,607.6385498046875,615.1737452926474,602.0361835498089,610.7634979974587,8811790
2021-08-10,605.3770141601562,613.0642561551555,602.624906311127,610.7634971073564,7310090
2021-08-11,605.1513671875,608.305718608121,594.2802507896108,605.9656753968178,7919290
2021-08-12,608.2616577148438,613.6971866321181,603.5276148633968,606.4465011379876,7946020
2021-08-13,604.0475463867188,611.1412137081082,601.5406653388359,609.2917436808087,6679320
2021-08-16,625.6917114257812,627.4430311448067,598.8769674631684,603.3068571843237,14233350
2021-08-17,628.924560546875,631.5491147605857,618.6127039884947,628.9098289810236,16027760
2021-08-18,642.0718994140625,651.4811184223473,628.5271824438362,631.2695293648178,21537300
2021-08-20,653.55126953125,660.5763097362128,633.3936379708347,634.9929110397438,21647320
2021-08-23,662.489501953125,669.0926565360735,657.0736157033876,661.2925323453259,17383400
2021-08-24,684.8499145507812,691.610026694188,660.1102851102783,664.7265950583568,26229900
2021-08-25,681.401123046875,692.1005510657851,679.0512587429032,687.2929107484696,15096670
2021-08-26,680.1256713867188,686.1401025965164,672.5757439241538,676.9909019805488,12345880
2021-08-27,683.5252685546875,689.1914116742851,674.2436640566779,681.8965922518307,9359060
2021-08-30,703.040283203125,706.1309176234539,684.8400335435698,686.4049329559324,15043820
2021-08-31,738.263427734375,745.55333639525,699.5572003921759,702.5006388229986,29464380
2021-09-01,737.78271484375,752.980659832953,734.2260598844975,738.3125122310161,22277890
2021-09-02,735.70751953125,744.3367431947851,730.4682325298851,735.8596259317925,11833780
2021-09-03,738.1555786132812,741.2559743407999,732.1067737990886,735.8596700934479,8802470
2021-09-06,736.4827270507812,747.1428715059287,734.3977912635847,740.7654208627396,8970710
2021-09-07,731.6700439453125,742.3596496041919,726.7544925240364,738.6950833833258,8360130
2021-09-08,732.2490234375,737.233262794047,727.132319765293,731.6407175973226,8592560
2021-09-09,729.055419921875,731.935081688369,724.0859119115499,728.9916430220618,7004360
2021-09-13,730.517333984375,735.3691093435586,721.3387300414383,729.0554356633837,8025650
2021-09-14,727.7700805664062,738.8030644337646,726.8330692084206,733.897333594231,7192580
2021-09-15,727.4364624023438,733.897331457587,724.0858698070846,730.4633198799112,6572830
2021-09-16,727.176513671875,730.4633294139292,719.2291937005938,730.4633294139292,5771290
2021-09-17,728.8739013671875,753.5153788529294,722.1236106507858,730.512398770458,34749690
2021-09-20,730.2130737304688,743.8068337704251,718.2725424721118,722.12352893418,10838060
2021-09-21,766.6529541015625,769.9152772829464,726.1462985879955,734.0101999689997,19931330
2021-09-22,764.6709594726562,774.6148852825834,762.4486490710568,770.1997276083952,15005410
2021-09-23,775.0122680664062,784.8188189146512,765.7502461380499,771.5340618940803,21091470
2021-09-24,764.646484375,779.9964755213541,757.9991951029857,779.9964755213541,11293460
2021-09-27,764.8475341796875,771.1808491422491,759.4120062415751,770.10161236566,6507740
2021-09-28,740.1080322265625,767.7469040030364,728.5059663968547,766.7657577998377,15723010
2021-09-29,737.3706665039062,749.188616768291,731.5573866709472,738.7050709800105,9458790
2021-09-30,752.352783203125,755.4826422592902,734.966899712795,740.2748747852395,14907070
2021-10-01,738.0917358398438,749.5171419097306,733.4067390712775,747.6333580900514,9377400
2021-10-04,754.9968872070312,762.2524822863371,741.7612349750391,744.4937007052606,10901980
2021-10-05,757.8568725585938,761.8599655133422,749.0167363972107,753.8145553172601,7732430
2021-10-06,758.9313354492188,773.2020905025101,754.0108727660659,766.2752005599186,17646310
2021-10-07,760.1822509765625,773.6337870827047,759.2109258095436,769.7975317482781,9405500
2021-10-08,758.6419067382812,768.1394555379024,756.6600319509355,760.3883758816006,7565710
2021-10-11,766.9718017578125,775.5371887443208,760.584530545909,762.7332430750138,9086480
2021-10-12,770.7640380859375,777.5584644259618,760.3884036973128,766.2752816614211,10994490
2021-10-13,777.9803466796875,785.8982046921167,771.3085636604335,775.8806791762894,10524380
2021-10-14,771.4653930664062,781.8753993426126,766.5057064106599,781.8753993426126,11348490
2021-10-18,771.7254638671875,789.8227132214788,765.3725659972148,789.8227132214788,8550980
2021-10-19,759.3385009765625,776.5477844369395,752.6372554017331,774.1243819730003,12449890
2021-10-20,761.5018920898438,768.5857386913818,743.2182236338604,759.5052260990034,11028990
2021-10-21,759.1422119140625,768.2374561324348,754.0108365744267,768.2374561324348,6394610
2021-10-22,756.4833984375,778.5395469044976,752.04859823856,760.9770051314621,15173760
2021-10-25,750.2481079101562,768.9978565657019,721.1914739232874,760.3882750460938,11697290
2021-10-26,770.7540893554688,774.6099865970485,750.6847277866162,754.9919738223966,16605750
2021-10-27,734.1083374023438,777.0628873092197,732.0331628665933,772.1620667841065,31122330
2021-10-28,734.3143310546875,745.2786278373707,721.4760713834926,739.784233083881,15723020
2021-10-29,726.0678100585938,740.7358974364486,717.5170948123222,733.8973373556063,9483340
2021-11-01,727.4169311523438,735.8793174186499,708.3875807852727,728.9916516945397,10373140
2021-11-02,731.4788208007812,741.25596923252,726.0727554313238,732.5924313420212,6871160
2021-11-03,737.4540405273438,739.6665300829585,731.0520373759185,734.4860492060808,6687040
2021-11-04,738.3223266601562,742.6295727927572,737.3313594299157,741.8446079357357,940330
2021-11-08,752.8972778320312,756.7728174721298,734.4860541938879,740.1669292718165,9003010
2021-11-09,743.4635620117188,760.8200413612192,740.7654098566119,755.482603429922,8002470
2021-11-10,743.85107421875,746.652227340967,736.3501926667487,740.2747773045462,4649890
2021-11-11,731.2189331054688,745.7643793130826,727.0294191787661,742.7474023029729,6344000
2021-11-12,743.6204833984375,745.6956578956615,731.248244300077,735.8596433754453,4971280
2021-11-15,739.2200927734375,748.3643829024918,734.8785326449082,743.6107581214236,4025180
2021-11-16,741.3245849609375,750.5767857349135,735.9331917940256,738.3124591706176,5980490
2021-11-17,746.4216918945312,754.697657570636,737.9445744828421,738.6068361809154,6455740
2021-11-18,734.383056640625,755.2569670357866,729.9728090434076,747.6334415202642,7725390
2021-11-22,692.5223999023438,737.2822822212428,685.8260654896144,735.074703396238,19352430
2021-11-23,698.0167846679688,704.2666807305827,679.355366096633,686.8022915787475,11875890
2021-11-24,704.197998046875,718.1793305050986,693.2778367466467,702.5006343921502,10993800
2021-11-25,699.145263671875,706.9159257830745,695.318769058074,701.5196210061044,6154860
2021-11-26,667.87109375,691.5019599848688,664.7265036330759,688.8626744975767,16890820
2021-11-29,677.5551147460938,684.840114010656,655.2389470537921,663.9417099009679,14918150
2021-11-30,686.5325927734375,706.4057165063606,672.011639045848,677.9721149858858,21955390
2021-12-01,690.599365234375,697.3692979115875,681.9946939692418,689.9615962559379,11367680
2021-12-02,704.5120239257812,707.406417221392,689.0001047451934,695.6326627045311,8477040
2021-12-03,693.5968017578125,709.7415800913918,692.1986803265236,702.5007159656851,8164110
2021-12-06,682.0682983398438,696.2115591540402,680.7290433569128,693.5967662022115,8582530
2021-12-07,696.9228515625,703.4818113834392,682.6815003809937,691.5118160050537,10796080
2021-12-08,722.2708129882812,724.7089469699592,698.5761078483672,698.5761078483672,14026910
2021-12-09,730.002197265625,732.7297524172648,719.866940788808,726.0481495445352,10769500
2021-12-10,731.1991577148438,732.6218315886545,722.1235559585709,723.4971845024726,6791450
2021-12-13,708.2649536132812,733.6030676536282,706.3272137112741,732.9162532974838,12985990
2021-12-14,693.2681884765625,704.4630413782911,690.2364200691195,704.4630413782911,12764810
2021-12-15,671.8152465820312,693.9155866755852,670.2208841524125,693.9155866755852,18175280
2021-12-16,689.6329956054688,693.0277233245898,680.2188661409538,681.4060746688888,17683180
2021-12-17,677.0988159179688,689.2552321787616,673.5568923711315,686.8023665838194,16805110
2021-12-20,650.9070434570312,673.5420920424438,637.0189510162186,672.0851044000533,22263190
2021-12-21,645.353759765625,662.2736195210055,641.6695513581298,659.8354858273226,13755910
2021-12-22,664.3536376953125,666.2717950747433,649.89155386613,650.9904326995276,12678980
2021-12-23,678.7323608398438,686.1644945692857,670.9322374419887,671.1039260309782,13393990
2021-12-24,672.2813720703125,685.6200255944327,663.0193497693873,685.3207831967492,9807740
2021-12-27,676.0833740234375,677.8543358443011,652.8596587159849,662.3718190497224,9123600
2021-12-28,677.643310546875,684.840039396051,673.237973743154,684.840039396051,8624640
2021-12-29,678.1339721679688,681.8917793271506,672.3844691265342,675.5094177486692,5323790
2021-12-30,674.1554565429688,681.4012319446636,672.7622454887155,676.9811628316425,6589920
2021-12-31,684.5751342773438,686.70426469575,674.591983445897,675.2248419220662,7699070
2022-01-03,708.348388671875,710.7374774642668,684.3495291451824,684.3495291451824,12697250
2022-01-04,720.4556884765625,723.5953684930084,709.9083661561559,711.3310402134659,9591730
2022-01-05,752.61767578125,754.6142820337826,727.5199381532498,732.9064214381782,25832620
2022-01-06,760.2166137695312,763.2679640687469,737.9200305207959,738.3125129532067,15359860
2022-01-07,751.4942016601562,763.8223058839617,744.1993821618304,761.7570123252189,11659510
2022-01-10,758.5535888671875,761.2713830847077,752.5146050827786,754.108967705008,6390600
2022-01-11,752.5244750976562,761.3646127783096,742.825834410704,759.3091400391771,10379120
2022-01-12,762.7921142578125,772.0639576920936,754.6780161368445,758.0335193252206,14584040
2022-01-13,766.1134033203125,770.1557213414964,762.7431681285522,768.041322291217,6163740
2022-01-14,768.4532470703125,769.8170545701496,758.278766441643,762.8411199229193,5696350
2022-01-17,770.4548950195312,776.0866647753328,765.4461626987533,767.2073034068087,6797740
2022-01-18,759.7996826171875,779.5206983575522,757.0573357220459,775.1006296950549,11300240
2022-01-19,742.9042358398438,789.3320789170277,733.2105070718378,770.1997289619227,50003170
2022-01-20,738.8276977539062,750.5769004443504,726.1463342408266,746.6523153439878,29103830
2022-01-21,723.4727172851562,735.7615980404094,716.8107557950747,726.2935127585515,13704500
2022-01-24,680.10595703125,721.1424059162213,668.9160165528092,721.1424059162213,25025820
2022-01-25,683.2456665039062,686.4098389593688,662.4894904610371,676.9908596484586,25259340
2022-01-27,670.8096923828125,677.2214566749645,658.162703050143,669.4949300796791,17610280
2022-01-28,673.7775268554688,691.2762889849458,671.5945007520019,682.9806819998424,14675220
2022-01-31,686.8268432617188,694.2492161268135,679.9440887909711,684.8301773529045,12512490
2022-02-01,688.23486328125,698.164058442362,675.6172771188002,694.2492945250598,13834490
2022-02-02,711.0808715820312,714.2745075845811,696.1233010044784,696.613874155292,13398210
2022-02-03,697.6587524414062,714.9661864599876,696.6138293020766,711.6253547735344,8398560
2022-02-04,702.3436889648438,705.2871274257388,692.1986113871523,695.6326229248632,8232080
2022-02-07,679.9931640625,702.9912327461814,675.1266574874745,702.9912327461814,11830120
2022-02-08,692.1986083984375,701.2251649497566,678.4330991779043,686.8023045767629,16405420
2022-02-09,698.3161010742188,702.2946418703233,693.6703880245597,699.4149800664749,6491660
2022-02-10,700.2440795898438,710.349873829037,693.1798147240535,700.0478383660469,12442000
2022-02-11,687.9404296875,694.6465853907483,679.0561582076874,690.7269111897356,12764610
2022-02-14,665.8008422851562,679.9342813070579,661.6898974095757,668.160527518191,11697660
2022-02-15,700.739501953125,705.9346540432516,665.8008420831146,667.1793811666589,13468200
2022-02-16,693.5330810546875,708.8733135190856,691.7081632515611,704.9536387180804,10540410
2022-02-17,694.8919067382812,699.3610206289185,685.0363096275146,698.5761156219563,9036160
2022-02-18,689.7555541992188,698.1835659666718,687.7834408856448,688.7645870210024,7625170
2022-02-21,687.4253540039062,694.7398154434014,678.0700917702882,686.8023166066218,8166640
2022-02-22,687.916015625,690.349239268276,666.1002421755467,667.1794791439244,12587320
2022-02-23,691.17333984375,698.316052799639,689.4955583397874,692.689193904135,7952280
2022-02-24,650.2841186523438,677.0105320303253,646.8157332388865,667.1794277698806,19300400
2022-02-25,683.800048828125,685.8162971237002,663.1567539217605,667.1794294692068,14132810
2022-02-28,687.0280151367188,689.2552362731692,667.8269759593209,673.066323250383,15808910
2022-03-02,670.2749633789062,680.5573564283037,663.4510747661081,678.7569315865403,16080090
2022-03-03,662.11181640625,681.3373474208496,659.8208184744227,678.9531693446849,13339990
2022-03-04,641.463623046875,657.1717850169628,637.7451000985371,656.2299228874604,19965090
2022-03-07,600.9519653320312,624.9900439453126,598.4991001674107,623.0277518136161,28435880
2022-03-08,604.5675659179688,610.012915324663,580.1419122244822,601.2463764655789,28857830
2022-03-09,635.0469360351562,640.1979540562988,600.6430389899955,610.2239468815809,22801310
2022-03-10,646.074951171875,666.5907517337566,637.8431201877909,666.5907517337566,20915610
2022-03-11,650.3037109375,655.8962564397478,636.7688154275197,642.6507823007253,12647710
2022-03-14,653.9780883789062,656.2887284411167,637.7450409878585,647.6545938248279,12668460
2022-03-15,654.0859985351562,662.2736342016224,648.0470153928468,655.130861668977,14792700
2022-03-16,671.162841796875,676.9319860254701,661.6212193164522,665.2170984450873,16335960
2022-03-17,686.2529296875,692.3850936981024,679.9441665395219,681.6709935064139,16706780
2022-03-21,674.086669921875,688.6419954918343,672.0851532137582,686.8023463498258,9620190
2022-03-22,685.4091186523438,687.7834756522959,663.9416353348117,674.047429062949,12737960
2022-03-23,687.2732543945312,697.0062675799606,683.8588848641034,691.7080542743083,11767500
2022-03-24,686.5619506835938,690.2902941945507,675.1512158076915,683.7607974998208,7837160
2022-03-25,684.2022705078125,693.4201581105839,680.915454730529,692.5911183259263,7023730
2022-03-28,686.9397583007812,690.2363953690904,674.0474820448686,685.8212371897571,9369730
2022-03-29,690.6631469726562,692.6892162683076,685.2815744451535,690.726923870947,7159500
2022-03-30,711.512451171875,713.7298509987133,696.5156589812271,696.6137496400896,12722540
2022-03-31,712.3071899414062,730.4633041248112,710.4135850698309,715.0543871674117,16330110
2022-04-01,726.8429565429688,730.8558710848434,708.4170609690485,709.363833572159,8715130
2022-04-04,734.9422607421875,744.7782750838709,728.9916068053916,730.8558084885368,10497590
2022-04-05,724.9149169921875,733.8924284480539,719.1801463432848,729.482181181763,10720820
2022-04-06,720.8432006835938,728.5010394406759,716.2367121773649,721.1424430826893,7670310
2022-04-07,715.2752075195312,721.7311062690776,713.29327307233,717.2178577934982,7182660
2022-04-08,722.7711791992188,728.5010997198958,712.312186392787,719.0134321315841,8819730
2022-04-11,719.8325805664062,724.4783531761578,715.7461283420049,720.6567696952686,5975080
2022-04-12,713.73486328125,716.2318637609428,708.3876041538977,716.2318637609428,8055980
2022-04-13,719.028076171875,724.0859137038503,714.4756032022053,717.5122220226103,6723170
2022-04-18,712.4544677734375,723.5953643558631,709.5257006848723,712.8518008675269,7582220
2022-04-19,712.26806640625,730.2966293503849,701.6176827864202,716.2367863520296,11911100
2022-04-20,689.9910888671875,715.7167143709415,682.8777786726804,713.7789745130998,15581810
2022-04-21,700.3519897460938,705.1498091947344,691.4431651883674,696.5157343265954,8753430
2022-04-22,697.6685180664062,707.112049861381,693.8077103201488,694.6514816459351,8079870
2022-04-25,687.3419189453125,694.1559860989736,681.8965698250303,686.8023005431959,6849530
2022-04-26,710.40380859375,712.6015665124297,696.3194739776702,699.6553351455192,10124190
2022-04-27,658.7513427734375,696.6138009219862,656.2739845529181,696.6138009219862,39843570
2022-04-28,660.080810546875,667.6699617204027,645.5941731256796,662.0774166328578,24990940
2022-04-29,654.6011962890625,669.4949902791567,652.5603951705327,667.1794993302124,13375170
2022-05-02,650.1221923828125,652.4475041313099,640.2469532922647,642.6507735059253,12387410
2022-05-04,622.022216796875,654.2087746536083,617.1410377887996,650.4901917596634,16491150
2022-05-05,619.04931640625,637.49485358712,617.1409797992784,627.9335883490273,14860280
2022-05-06,588.7172241210938,608.8061700110609,586.2348953177392,608.4087770278741,30648650
2022-05-09,592.3131103515625,601.9577950460764,572.2584780044695,584.8612732193329,19356480
2022-05-10,581.6676025390625,599.7795833338365,578.8762702853404,588.6877324935665,11779330
2022-05-11,569.7516479492188,588.354142803898,562.883624095583,584.4688419212956,18613390
2022-05-12,548.7943115234375,565.6062004282822,540.2092827479609,564.1590338170366,24940440
2022-05-13,541.17578125,564.0610306257785,539.6304638538985,559.253389812222,21053150
2022-05-16,553.896240234375,560.4257967753825,538.453009016968,546.9889927187891,14149550
2022-05-17,572.724365234375,573.8723492309093,554.5437600477375,555.3286649117216,14017700
2022-05-18,570.55615234375,584.4393350203867,568.0836447785932,577.8901961701582,16550940
2022-05-19,559.9400634765625,563.6684064947736,550.5210254530579,554.4456096584175,10650250
2022-05-20,566.0821533203125,573.1807319584829,560.4307414250434,572.9894012565227,10986100
2022-05-23,568.4761352539062,579.4894774536522,566.2390931615039,571.5176645363003,9680210
2022-05-24,568.9470825195312,572.3025858695619,561.7062185274979,567.3968547033828,10840690
2022-05-25,571.7531127929688,576.6883068007996,569.2413809787857,572.891275891945,8675980
2022-05-26,570.811279296875,576.4675417695853,554.6812329689453,573.970541395594,12595460
2022-05-27,588.0499267578125,596.2425331204954,575.0546506656507,578.8762341200132,16258050
2022-05-30,599.5980224609375,601.148250125053,592.7201784589676,597.3217562369372,8174840
2022-05-31,596.7478637695312,605.2886983436116,590.3017260344151,599.4803295937429,15489660
2022-06-01,589.6836547851562,601.4426787569449,586.455645148998,594.5746546928362,8876200
2022-06-02,594.363525390625,596.5367902106773,583.703383285223,589.3744361208834,7508090
2022-06-03,591.45458984375,605.170995261132,590.0613789358382,600.9520783613557,10434650
2022-06-06,590.7481079101562,593.5934558672517,579.9554996216608,589.4922719037529,7376570
2022-06-07,576.776611328125,587.701684236229,572.3663637926045,586.7254485231684,8969820
2022-06-08,584.203857421875,593.9859158867968,569.2855131239434,578.8762408993878,13341460
2022-06-09,578.7339477539062,581.9766286193499,574.4610753996405,579.3668061887067,12376740
2022-06-10,556.0645751953125,572.4987730506658,554.5830349414739,571.5176269100477,21518910
2022-06-13,525.72265625,544.928604421808,522.4603332719365,542.0881671088961,19327850
2022-06-14,527.439697265625,535.8039329567721,518.4572747735951,524.6189018506501,18845410
2022-06-15,538.1537475585938,539.6205562479317,529.4411650399453,531.5849669616244,16599430
2022-06-16,518.4278564453125,550.9086823244636,515.5775979817952,546.0078618324616,21796860
2022-06-17,531.737060546875,537.1774989973975,512.1582730166967,512.1582730166967,19379390
2022-06-20,536.7310791015625,540.6115288941998,525.109431694079,532.5661184836838,11194560
2022-06-21,544.4527587890625,545.90980650663,535.2152882505161,542.0833121144091,10023590
